datetime,portfolio_value,cash,positions,return
2020-01-18 09:29:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-01-21 08:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-01-21 09:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-01-21 09:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-01-22 09:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-01-23 09:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-01-24 09:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-01-25 09:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-01-25 09:29:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-01-27 08:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-01-27 09:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-01-27 09:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-01-28 09:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-01-29 09:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-01-30 09:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-01-31 09:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-02-01 09:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-02-01 09:29:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-02-03 08:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-02-03 09:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-02-03 09:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-02-04 09:30:00-05:00,99268.39981079102,150119.25094604492,"[{'asset': USD, 'quantity': 150119.25094604492}, {'asset': SPY, 'quantity': -155.0}]",-0.007316001892089807
2020-02-05 09:30:00-05:00,98617.40264892578,150119.25094604492,"[{'asset': USD, 'quantity': 150119.25094604492}, {'asset': SPY, 'quantity': -155.0}]",-0.0065579495902629015
2020-02-06 09:30:00-05:00,98363.20037841797,150119.25094604492,"[{'asset': USD, 'quantity': 150119.25094604492}, {'asset': SPY, 'quantity': -155.0}]",-0.002577661383080243
2020-02-07 09:30:00-05:00,98532.14981079102,150119.25094604492,"[{'asset': USD, 'quantity': 150119.25094604492}, {'asset': SPY, 'quantity': -155.0}]",0.0017176081270544596
2020-02-08 09:30:00-05:00,98532.14981079102,150119.25094604492,"[{'asset': USD, 'quantity': 150119.25094604492}, {'asset': SPY, 'quantity': -155.0}]",0.0
2020-02-08 09:29:00-05:00,98532.14981079102,150119.25094604492,"[{'asset': USD, 'quantity': 150119.25094604492}, {'asset': SPY, 'quantity': -155.0}]",0.0
2020-02-10 08:30:00-05:00,98778.59924316406,150119.25094604492,"[{'asset': USD, 'quantity': 150119.25094604492}, {'asset': SPY, 'quantity': -155.0}]",0.002501208314710457
2020-02-10 09:30:00-05:00,98778.59924316406,150119.25094604492,"[{'asset': USD, 'quantity': 150119.25094604492}, {'asset': SPY, 'quantity': -155.0}]",0.0
2020-02-10 09:30:00-05:00,98778.59924316406,150119.25094604492,"[{'asset': USD, 'quantity': 150119.25094604492}, {'asset': SPY, 'quantity': -155.0}]",0.0
2020-02-11 09:30:00-05:00,96895.34204101562,225308.4634399414,"[{'asset': USD, 'quantity': 225308.4634399414}, {'asset': SPY, 'quantity': -382.0}]",-0.019065437418406828
2020-02-12 09:30:00-05:00,96639.40856933594,225308.4634399414,"[{'asset': USD, 'quantity': 225308.4634399414}, {'asset': SPY, 'quantity': -382.0}]",-0.002641339266559961
2020-02-13 09:30:00-05:00,97009.94903564453,225308.4634399414,"[{'asset': USD, 'quantity': 225308.4634399414}, {'asset': SPY, 'quantity': -382.0}]",0.0038342584230814936
2020-02-14 09:30:00-05:00,95826.88153076172,337821.55853271484,"[{'asset': USD, 'quantity': 337821.55853271484}, {'asset': SPY, 'quantity': -717.0}]",-0.012195321373152268
2020-02-15 09:30:00-05:00,95826.88153076172,337821.55853271484,"[{'asset': USD, 'quantity': 337821.55853271484}, {'asset': SPY, 'quantity': -717.0}]",0.0
2020-02-15 09:29:00-05:00,95826.88153076172,337821.55853271484,"[{'asset': USD, 'quantity': 337821.55853271484}, {'asset': SPY, 'quantity': -717.0}]",0.0
2020-02-18 08:30:00-05:00,96543.88153076172,337821.55853271484,"[{'asset': USD, 'quantity': 337821.55853271484}, {'asset': SPY, 'quantity': -717.0}]",0.007482242858647403
2020-02-18 09:30:00-05:00,96543.88153076172,337821.55853271484,"[{'asset': USD, 'quantity': 337821.55853271484}, {'asset': SPY, 'quantity': -717.0}]",0.0
2020-02-18 09:30:00-05:00,96543.88153076172,337821.55853271484,"[{'asset': USD, 'quantity': 337821.55853271484}, {'asset': SPY, 'quantity': -717.0}]",0.0
2020-02-19 09:30:00-05:00,95626.12240600586,337821.55853271484,"[{'asset': USD, 'quantity': 337821.55853271484}, {'asset': SPY, 'quantity': -717.0}]",-0.009506134518358245
2020-02-20 09:30:00-05:00,95661.98553466797,337821.55853271484,"[{'asset': USD, 'quantity': 337821.55853271484}, {'asset': SPY, 'quantity': -717.0}]",0.0003750348519815372
2020-02-21 09:30:00-05:00,97289.5676574707,337821.55853271484,"[{'asset': USD, 'quantity': 337821.55853271484}, {'asset': SPY, 'quantity': -717.0}]",0.01701388606671661
2020-02-22 09:30:00-05:00,97289.5676574707,337821.55853271484,"[{'asset': USD, 'quantity': 337821.55853271484}, {'asset': SPY, 'quantity': -717.0}]",0.0
2020-02-22 09:29:00-05:00,97289.5676574707,337821.55853271484,"[{'asset': USD, 'quantity': 337821.55853271484}, {'asset': SPY, 'quantity': -717.0}]",0.0
2020-02-24 08:30:00-05:00,106130.16802978516,337821.55853271484,"[{'asset': USD, 'quantity': 337821.55853271484}, {'asset': SPY, 'quantity': -717.0}]",0.09086894499767673
2020-02-24 09:30:00-05:00,106130.16802978516,337821.55853271484,"[{'asset': USD, 'quantity': 337821.55853271484}, {'asset': SPY, 'quantity': -717.0}]",0.0
2020-02-24 09:30:00-05:00,106130.16802978516,337821.55853271484,"[{'asset': USD, 'quantity': 337821.55853271484}, {'asset': SPY, 'quantity': -717.0}]",0.0
2020-02-25 09:30:00-05:00,105556.57678222656,337821.55853271484,"[{'asset': USD, 'quantity': 337821.55853271484}, {'asset': SPY, 'quantity': -717.0}]",-0.005404601332560044
2020-02-26 09:30:00-05:00,112554.50378417969,337821.55853271484,"[{'asset': USD, 'quantity': 337821.55853271484}, {'asset': SPY, 'quantity': -717.0}]",0.06629550915042004
2020-02-27 09:30:00-05:00,118806.74465942383,337821.55853271484,"[{'asset': USD, 'quantity': 337821.55853271484}, {'asset': SPY, 'quantity': -717.0}]",0.055548562385674405
2020-02-28 09:30:00-05:00,130823.64978027344,337821.55853271484,"[{'asset': USD, 'quantity': 337821.55853271484}, {'asset': SPY, 'quantity': -717.0}]",0.10114665758495245
2020-02-29 09:30:00-05:00,130823.64978027344,337821.55853271484,"[{'asset': USD, 'quantity': 337821.55853271484}, {'asset': SPY, 'quantity': -717.0}]",0.0
2020-02-29 09:29:00-05:00,130823.64978027344,337821.55853271484,"[{'asset': USD, 'quantity': 337821.55853271484}, {'asset': SPY, 'quantity': -717.0}]",0.0
2020-03-02 08:30:00-05:00,124004.99465942383,337821.55853271484,"[{'asset': USD, 'quantity': 337821.55853271484}, {'asset': SPY, 'quantity': -717.0}]",-0.05212096690699253
2020-03-02 09:30:00-05:00,124004.99465942383,337821.55853271484,"[{'asset': USD, 'quantity': 337821.55853271484}, {'asset': SPY, 'quantity': -717.0}]",0.0
2020-03-02 09:30:00-05:00,124004.99465942383,337821.55853271484,"[{'asset': USD, 'quantity': 337821.55853271484}, {'asset': SPY, 'quantity': -717.0}]",0.0
2020-03-03 09:30:00-05:00,115910.05853271484,337821.55853271484,"[{'asset': USD, 'quantity': 337821.55853271484}, {'asset': SPY, 'quantity': -717.0}]",-0.06527911354652682
2020-03-04 09:30:00-05:00,118333.5220336914,337821.55853271484,"[{'asset': USD, 'quantity': 337821.55853271484}, {'asset': SPY, 'quantity': -717.0}]",0.020908138013687294
2020-03-05 09:30:00-05:00,119150.89065551758,337821.55853271484,"[{'asset': USD, 'quantity': 337821.55853271484}, {'asset': SPY, 'quantity': -717.0}]",0.0069073294513575245
2020-03-06 09:30:00-05:00,127633.01290893555,337821.55853271484,"[{'asset': USD, 'quantity': 337821.55853271484}, {'asset': SPY, 'quantity': -717.0}]",0.07118807259226467
2020-03-07 09:30:00-05:00,127633.01290893555,506675.95501708984,"[{'asset': USD, 'quantity': 506675.95501708984}, {'asset': SPY, 'quantity': -1293.0}]",0.0
2020-03-07 09:29:00-05:00,127633.01290893555,506675.95501708984,"[{'asset': USD, 'quantity': 506675.95501708984}, {'asset': SPY, 'quantity': -1293.0}]",0.0
2020-03-09 08:30:00-04:00,138636.41607666016,506675.95501708984,"[{'asset': USD, 'quantity': 506675.95501708984}, {'asset': SPY, 'quantity': -1293.0}]",0.08621126240728483
2020-03-09 09:30:00-04:00,138636.41607666016,506675.95501708984,"[{'asset': USD, 'quantity': 506675.95501708984}, {'asset': SPY, 'quantity': -1293.0}]",0.0
2020-03-09 09:30:00-04:00,138636.41607666016,506675.95501708984,"[{'asset': USD, 'quantity': 506675.95501708984}, {'asset': SPY, 'quantity': -1293.0}]",0.0
2020-03-10 09:30:00-04:00,147237.44140625,760005.5680541992,"[{'asset': USD, 'quantity': 760005.5680541992}, {'asset': SPY, 'quantity': -2183.0}]",0.06204015923805928
2020-03-11 09:30:00-04:00,201157.56805419922,760005.5680541992,"[{'asset': USD, 'quantity': 760005.5680541992}, {'asset': SPY, 'quantity': -2183.0}]",0.36621205946642044
2020-03-12 09:30:00-04:00,190763.63342285156,576453.5680541992,"[{'asset': USD, 'quantity': 576453.5680541992}, {'asset': SPY, 'quantity': -1466.0}]",-0.05167061190830835
2020-03-13 09:30:00-04:00,190763.63342285156,576453.5680541992,"[{'asset': USD, 'quantity': 576453.5680541992}, {'asset': SPY, 'quantity': -1466.0}]",0.0
2020-03-14 09:30:00-04:00,190763.63342285156,576453.5680541992,"[{'asset': USD, 'quantity': 576453.5680541992}, {'asset': SPY, 'quantity': -1466.0}]",0.0
2020-03-14 09:29:00-04:00,190763.63342285156,576453.5680541992,"[{'asset': USD, 'quantity': 576453.5680541992}, {'asset': SPY, 'quantity': -1466.0}]",0.0
2020-03-16 08:30:00-04:00,217224.93789672852,576453.5680541992,"[{'asset': USD, 'quantity': 576453.5680541992}, {'asset': SPY, 'quantity': -1466.0}]",0.13871252082529884
2020-03-16 09:30:00-04:00,217224.93789672852,576453.5680541992,"[{'asset': USD, 'quantity': 576453.5680541992}, {'asset': SPY, 'quantity': -1466.0}]",0.0
2020-03-16 09:30:00-04:00,217224.93789672852,576453.5680541992,"[{'asset': USD, 'quantity': 576453.5680541992}, {'asset': SPY, 'quantity': -1466.0}]",0.0
2020-03-17 09:30:00-04:00,230111.06805419922,576453.5680541992,"[{'asset': USD, 'quantity': 576453.5680541992}, {'asset': SPY, 'quantity': -1466.0}]",0.05932159669253512
2020-03-18 09:30:00-04:00,228437.5508666992,441370.0508666992,"[{'asset': USD, 'quantity': 441370.0508666992}, {'asset': SPY, 'quantity': -890.0}]",-0.007272649688913946
2020-03-19 09:30:00-04:00,225518.35195312498,441370.0508666992,"[{'asset': USD, 'quantity': 441370.0508666992}, {'asset': SPY, 'quantity': -890.0}]",-0.01277898008667444
2020-03-20 09:30:00-04:00,225518.35195312498,441370.0508666992,"[{'asset': USD, 'quantity': 441370.0508666992}, {'asset': SPY, 'quantity': -890.0}]",0.0
2020-03-21 09:30:00-04:00,225518.35195312498,441370.0508666992,"[{'asset': USD, 'quantity': 441370.0508666992}, {'asset': SPY, 'quantity': -890.0}]",0.0
2020-03-21 09:29:00-04:00,225518.35195312498,441370.0508666992,"[{'asset': USD, 'quantity': 441370.0508666992}, {'asset': SPY, 'quantity': -890.0}]",0.0
2020-03-23 08:30:00-04:00,232736.25249633787,441370.0508666992,"[{'asset': USD, 'quantity': 441370.0508666992}, {'asset': SPY, 'quantity': -890.0}]",0.03200582338732749
2020-03-23 09:30:00-04:00,232736.25249633787,441370.0508666992,"[{'asset': USD, 'quantity': 441370.0508666992}, {'asset': SPY, 'quantity': -890.0}]",0.0
2020-03-23 09:30:00-04:00,232736.25249633787,441370.0508666992,"[{'asset': USD, 'quantity': 441370.0508666992}, {'asset': SPY, 'quantity': -890.0}]",0.0
2020-03-24 09:30:00-04:00,223435.75521240232,441370.0508666992,"[{'asset': USD, 'quantity': 441370.0508666992}, {'asset': SPY, 'quantity': -890.0}]",-0.03996153235337452
2020-03-25 09:30:00-04:00,219297.24706420896,441370.0508666992,"[{'asset': USD, 'quantity': 441370.0508666992}, {'asset': SPY, 'quantity': -890.0}]",-0.018522139145810468
2020-03-26 09:30:00-04:00,215959.74706420896,441370.0508666992,"[{'asset': USD, 'quantity': 441370.0508666992}, {'asset': SPY, 'quantity': -890.0}]",-0.015219069298315402
2020-03-27 09:30:00-04:00,215959.74706420896,441370.0508666992,"[{'asset': USD, 'quantity': 441370.0508666992}, {'asset': SPY, 'quantity': -890.0}]",0.0
2020-03-28 09:30:00-04:00,215959.74706420896,441370.0508666992,"[{'asset': USD, 'quantity': 441370.0508666992}, {'asset': SPY, 'quantity': -890.0}]",0.0
2020-03-28 09:29:00-04:00,215959.74706420896,441370.0508666992,"[{'asset': USD, 'quantity': 441370.0508666992}, {'asset': SPY, 'quantity': -890.0}]",0.0
2020-03-30 08:30:00-04:00,209471.65303955076,441370.0508666992,"[{'asset': USD, 'quantity': 441370.0508666992}, {'asset': SPY, 'quantity': -890.0}]",-0.030043071048463377
2020-03-30 09:30:00-04:00,209471.65303955076,441370.0508666992,"[{'asset': USD, 'quantity': 441370.0508666992}, {'asset': SPY, 'quantity': -890.0}]",0.0
2020-03-30 09:30:00-04:00,209471.65303955076,441370.0508666992,"[{'asset': USD, 'quantity': 441370.0508666992}, {'asset': SPY, 'quantity': -890.0}]",0.0
2020-03-31 09:30:00-04:00,220667.85466918943,441370.0508666992,"[{'asset': USD, 'quantity': 441370.0508666992}, {'asset': SPY, 'quantity': -890.0}]",0.05344972203720899
2020-04-01 09:30:00-04:00,223150.94869384763,441370.0508666992,"[{'asset': USD, 'quantity': 441370.0508666992}, {'asset': SPY, 'quantity': -890.0}]",0.011252631373884103
2020-04-02 09:30:00-04:00,218193.6557556152,441370.0508666992,"[{'asset': USD, 'quantity': 441370.0508666992}, {'asset': SPY, 'quantity': -890.0}]",-0.022214975859383812
2020-04-03 09:30:00-04:00,218193.6557556152,441370.0508666992,"[{'asset': USD, 'quantity': 441370.0508666992}, {'asset': SPY, 'quantity': -890.0}]",0.0
2020-04-04 09:30:00-04:00,218193.6557556152,441370.0508666992,"[{'asset': USD, 'quantity': 441370.0508666992}, {'asset': SPY, 'quantity': -890.0}]",0.0
2020-04-04 09:29:00-04:00,218193.6557556152,441370.0508666992,"[{'asset': USD, 'quantity': 441370.0508666992}, {'asset': SPY, 'quantity': -890.0}]",0.0
2020-04-06 08:30:00-04:00,197323.15847167966,441370.0508666992,"[{'asset': USD, 'quantity': 441370.0508666992}, {'asset': SPY, 'quantity': -890.0}]",-0.09565125627351534
2020-04-06 09:30:00-04:00,197323.15847167966,441370.0508666992,"[{'asset': USD, 'quantity': 441370.0508666992}, {'asset': SPY, 'quantity': -890.0}]",0.0
2020-04-06 09:30:00-04:00,197323.15847167966,441370.0508666992,"[{'asset': USD, 'quantity': 441370.0508666992}, {'asset': SPY, 'quantity': -890.0}]",0.0
2020-04-07 09:30:00-04:00,202885.65847167966,441370.0508666992,"[{'asset': USD, 'quantity': 441370.0508666992}, {'asset': SPY, 'quantity': -890.0}]",0.028189798111296405
2020-04-08 09:30:00-04:00,194323.8628173828,441370.0508666992,"[{'asset': USD, 'quantity': 441370.0508666992}, {'asset': SPY, 'quantity': -890.0}]",-0.04220010285000997
2020-04-09 09:30:00-04:00,194323.8628173828,441370.0508666992,"[{'asset': USD, 'quantity': 441370.0508666992}, {'asset': SPY, 'quantity': -890.0}]",0.0
2020-04-10 09:30:00-04:00,194323.8628173828,441370.0508666992,"[{'asset': USD, 'quantity': 441370.0508666992}, {'asset': SPY, 'quantity': -890.0}]",0.0
2020-04-10 09:29:00-04:00,194323.8628173828,441370.0508666992,"[{'asset': USD, 'quantity': 441370.0508666992}, {'asset': SPY, 'quantity': -890.0}]",0.0
2020-04-13 08:30:00-04:00,191297.84108886716,441370.0508666992,"[{'asset': USD, 'quantity': 441370.0508666992}, {'asset': SPY, 'quantity': -890.0}]",-0.015572054222488085
2020-04-13 09:30:00-04:00,191297.84108886716,441370.0508666992,"[{'asset': USD, 'quantity': 441370.0508666992}, {'asset': SPY, 'quantity': -890.0}]",0.0
2020-04-13 09:30:00-04:00,191297.84108886716,441370.0508666992,"[{'asset': USD, 'quantity': 441370.0508666992}, {'asset': SPY, 'quantity': -890.0}]",0.0
2020-04-14 09:30:00-04:00,197009.59722290037,661939.3594909668,"[{'asset': USD, 'quantity': 661939.3594909668}, {'asset': SPY, 'quantity': -1675.0}]",0.02985792260655895
2020-04-15 09:30:00-04:00,194363.11971435545,661939.3594909668,"[{'asset': USD, 'quantity': 661939.3594909668}, {'asset': SPY, 'quantity': -1675.0}]",-0.01343324155701231
2020-04-16 09:30:00-04:00,183927.85131225584,661939.3594909668,"[{'asset': USD, 'quantity': 661939.3594909668}, {'asset': SPY, 'quantity': -1675.0}]",-0.053689549835564176
2020-04-17 09:30:00-04:00,183927.85131225584,661939.3594909668,"[{'asset': USD, 'quantity': 661939.3594909668}, {'asset': SPY, 'quantity': -1675.0}]",0.0
2020-04-18 09:30:00-04:00,183927.85131225584,661939.3594909668,"[{'asset': USD, 'quantity': 661939.3594909668}, {'asset': SPY, 'quantity': -1675.0}]",0.0
2020-04-18 09:29:00-04:00,183927.85131225584,661939.3594909668,"[{'asset': USD, 'quantity': 661939.3594909668}, {'asset': SPY, 'quantity': -1675.0}]",0.0
2020-04-20 08:30:00-04:00,198416.59108886716,661939.3594909668,"[{'asset': USD, 'quantity': 661939.3594909668}, {'asset': SPY, 'quantity': -1675.0}]",0.07877403924005866
2020-04-20 09:30:00-04:00,198416.59108886716,661939.3594909668,"[{'asset': USD, 'quantity': 661939.3594909668}, {'asset': SPY, 'quantity': -1675.0}]",0.0
2020-04-20 09:30:00-04:00,198416.59108886716,661939.3594909668,"[{'asset': USD, 'quantity': 661939.3594909668}, {'asset': SPY, 'quantity': -1675.0}]",0.0
2020-04-21 09:30:00-04:00,195703.0992675781,661939.3594909668,"[{'asset': USD, 'quantity': 661939.3594909668}, {'asset': SPY, 'quantity': -1675.0}]",-0.013675730473938774
2020-04-22 09:30:00-04:00,192118.62584838865,661939.3594909668,"[{'asset': USD, 'quantity': 661939.3594909668}, {'asset': SPY, 'quantity': -1675.0}]",-0.018315874570225987
2020-04-23 09:30:00-04:00,191716.59108886716,661939.3594909668,"[{'asset': USD, 'quantity': 661939.3594909668}, {'asset': SPY, 'quantity': -1675.0}]",-0.002092638117444978
2020-04-24 09:30:00-04:00,191716.59108886716,661939.3594909668,"[{'asset': USD, 'quantity': 661939.3594909668}, {'asset': SPY, 'quantity': -1675.0}]",0.0
2020-04-25 09:30:00-04:00,191716.59108886716,661939.3594909668,"[{'asset': USD, 'quantity': 661939.3594909668}, {'asset': SPY, 'quantity': -1675.0}]",0.0
2020-04-25 09:29:00-04:00,191716.59108886716,661939.3594909668,"[{'asset': USD, 'quantity': 661939.3594909668}, {'asset': SPY, 'quantity': -1675.0}]",0.0
2020-04-27 08:30:00-04:00,174480.87789306638,661939.3594909668,"[{'asset': USD, 'quantity': 661939.3594909668}, {'asset': SPY, 'quantity': -1675.0}]",-0.0899020428952414
2020-04-27 09:30:00-04:00,174480.87789306638,661939.3594909668,"[{'asset': USD, 'quantity': 661939.3594909668}, {'asset': SPY, 'quantity': -1675.0}]",0.0
2020-04-27 09:30:00-04:00,174480.87789306638,661939.3594909668,"[{'asset': USD, 'quantity': 661939.3594909668}, {'asset': SPY, 'quantity': -1675.0}]",0.0
2020-04-28 09:30:00-04:00,174206.49263916013,331049.63198242185,"[{'asset': USD, 'quantity': 331049.63198242185}, {'asset': SPY, 'quantity': -538.0}]",-0.0015725806588067215
2020-04-29 09:30:00-04:00,174109.65657958982,331049.63198242185,"[{'asset': USD, 'quantity': 331049.63198242185}, {'asset': SPY, 'quantity': -538.0}]",-0.000555869405917564
2020-04-30 09:30:00-04:00,177552.8532958984,331049.63198242185,"[{'asset': USD, 'quantity': 331049.63198242185}, {'asset': SPY, 'quantity': -538.0}]",0.019776023822863698
2020-05-01 09:30:00-04:00,177552.8532958984,331049.63198242185,"[{'asset': USD, 'quantity': 331049.63198242185}, {'asset': SPY, 'quantity': -538.0}]",0.0
2020-05-02 09:30:00-04:00,177552.8532958984,331049.63198242185,"[{'asset': USD, 'quantity': 331049.63198242185}, {'asset': SPY, 'quantity': -538.0}]",0.0
2020-05-02 09:29:00-04:00,177552.8532958984,331049.63198242185,"[{'asset': USD, 'quantity': 331049.63198242185}, {'asset': SPY, 'quantity': -538.0}]",0.0
2020-05-04 08:30:00-04:00,176837.30410156248,331049.63198242185,"[{'asset': USD, 'quantity': 331049.63198242185}, {'asset': SPY, 'quantity': -538.0}]",-0.004030063054765165
2020-05-04 09:30:00-04:00,176837.30410156248,331049.63198242185,"[{'asset': USD, 'quantity': 331049.63198242185}, {'asset': SPY, 'quantity': -538.0}]",0.0
2020-05-04 09:30:00-04:00,176837.30410156248,331049.63198242185,"[{'asset': USD, 'quantity': 331049.63198242185}, {'asset': SPY, 'quantity': -538.0}]",0.0
2020-05-05 09:30:00-04:00,176084.10738525388,331049.63198242185,"[{'asset': USD, 'quantity': 331049.63198242185}, {'asset': SPY, 'quantity': -538.0}]",-0.004259263734737839
2020-05-06 09:30:00-04:00,176240.13198242185,331049.63198242185,"[{'asset': USD, 'quantity': 331049.63198242185}, {'asset': SPY, 'quantity': -538.0}]",0.0008860799505692185
2020-05-07 09:30:00-04:00,174443.2139526367,331049.63198242185,"[{'asset': USD, 'quantity': 331049.63198242185}, {'asset': SPY, 'quantity': -538.0}]",-0.010195850454562616
2020-05-08 09:30:00-04:00,174443.2139526367,331049.63198242185,"[{'asset': USD, 'quantity': 331049.63198242185}, {'asset': SPY, 'quantity': -538.0}]",0.0
2020-05-09 09:30:00-04:00,174443.2139526367,331049.63198242185,"[{'asset': USD, 'quantity': 331049.63198242185}, {'asset': SPY, 'quantity': -538.0}]",0.0
2020-05-09 09:29:00-04:00,174443.2139526367,331049.63198242185,"[{'asset': USD, 'quantity': 331049.63198242185}, {'asset': SPY, 'quantity': -538.0}]",0.0
2020-05-11 08:30:00-04:00,172990.60738525388,331049.63198242185,"[{'asset': USD, 'quantity': 331049.63198242185}, {'asset': SPY, 'quantity': -538.0}]",-0.00832710275435078
2020-05-11 09:30:00-04:00,172990.60738525388,331049.63198242185,"[{'asset': USD, 'quantity': 331049.63198242185}, {'asset': SPY, 'quantity': -538.0}]",0.0
2020-05-11 09:30:00-04:00,172990.60738525388,331049.63198242185,"[{'asset': USD, 'quantity': 331049.63198242185}, {'asset': SPY, 'quantity': -538.0}]",0.0
2020-05-12 09:30:00-04:00,177149.3532958984,331049.63198242185,"[{'asset': USD, 'quantity': 331049.63198242185}, {'asset': SPY, 'quantity': -538.0}]",0.024040298912778146
2020-05-13 09:30:00-04:00,180974.52541503904,331049.63198242185,"[{'asset': USD, 'quantity': 331049.63198242185}, {'asset': SPY, 'quantity': -538.0}]",0.021592921723802894
2020-05-14 09:30:00-04:00,172425.1312942505,645394.8731155396,"[{'asset': USD, 'quantity': 645394.8731155396}, {'asset': SPY, 'quantity': -1675.0}]",-0.047240870510265154
2020-05-15 09:30:00-04:00,172425.1312942505,645394.8731155396,"[{'asset': USD, 'quantity': 645394.8731155396}, {'asset': SPY, 'quantity': -1675.0}]",0.0
2020-05-16 09:30:00-04:00,172425.1312942505,645394.8731155396,"[{'asset': USD, 'quantity': 645394.8731155396}, {'asset': SPY, 'quantity': -1675.0}]",0.0
2020-05-16 09:29:00-04:00,172425.1312942505,645394.8731155396,"[{'asset': USD, 'quantity': 645394.8731155396}, {'asset': SPY, 'quantity': -1675.0}]",0.0
2020-05-18 08:30:00-04:00,152358.61289215088,645394.8731155396,"[{'asset': USD, 'quantity': 645394.8731155396}, {'asset': SPY, 'quantity': -1675.0}]",-0.11637815352946013
